text;label
water oasis : date board meeting # wateroasis # stock # marketscreener http : //t.co/erdka9dwuu http : //t.co/4lxs7j1eh3;Neutral
weebit nano : leti test result show efficiency improvement # weebitnano # stock # marketscreenerвђ¦ http : //t.co/vcvpwljjat;Neutral
western union selects aws preferred cloud;Neutral
westpac banking : announces response plan # westpacbanking # stock # marketscreener http : //t.co/2omy81w7tt http : //t.co/mr1tuxbkwy;Neutral
wework chairman tell employee plan positive adjusted earnings 2021 http : //t.co/b4zfxijxi8;Neutral
wework name new executive , path profitability 2023 : report http : //t.co/nby7jpz6xu http : //t.co/17hr8mw3va;Neutral
wework change leasing model many city : ft http : //t.co/qgvhnsx3up;Neutral
wh smith : circ . proposed acquisition marshall retail # whsmith # stock # marketscreener http : //t.co/ypn8lmmpva http : //t.co/u3yxzhguzs;Neutral
form bulk newmont-goldcorpвђ™s expense ?;Neutral
tesla taught ford http : //t.co/gyhzvb9qrc @ rickjnewman http : //t.co/arqvfoye2k;Neutral
expect tesla 's 'cybertruck ' event;Neutral
whatвђ™s next proteostasis cystic fibrosis pipeline;Neutral
whatsapp close full fledged upi payment launch;Neutral
hp left door open xerox;Neutral
williams industrial service group announces key date $ 7 million right offering;Neutral
wimbledon owner bid bank england sport club , mail say;Neutral
wincanton : form 8.5 ( ept/ri ) - eddie stobart logistics plc # wincanton # stock # marketscreenerвђ¦ http : //t.co/mjrn0ufufp;Neutral
win finance get noncompliance letter nasdaq;Neutral
wipro win multi-year strategic deal marelli;Neutral
without huawei ? german coalition delay decision 5g rollout;Neutral
without walsh , british air parentв welcome back boeingвђ™s maxв;Neutral
tiffany , lvmh grows jewelry . tiffany get another chance shine http : //t.co/bbjatsxnfc;Neutral
would td bank benefit schwab-ameritrade deal ? http : //t.co/4oujlcnzof;Neutral
xoma ready right offering;Neutral
xps pension : ' radar win 'actuarial software year ' # xps # stock # marketscreener http : //t.co/djz2buljer http : //t.co/hu4yqncq4m;Neutral
yangtze optical fibre cable joint stock : announcement - proposed re-election elect ... # stockвђ¦ http : //t.co/frgx2srouu;Neutral
yankee candle open new state art research & development facility western massachusettsвђ¦ http : //t.co/qzhrzvaenw;Neutral
yes bank shareholder approve raising r 10,000 crore qip;Neutral
yestar healthcare : next day disclosure return # yestarhealthcare # stock # marketscreener http : //t.co/k6srqhazpf http : //t.co/ow9krofuxu;Neutral
youtube 's smaller growing slower instagram;Neutral
zelda therapeutic : investor presentation - non-deal roadshow # zeldatherapeutics # stock # marketscreenerвђ¦ http : //t.co/dsu27y9kw8;Neutral
zijin mining : state councilor meet ex-japanese pm bilateral tie # zijinmining # stock # marketscreenerвђ¦ http : //t.co/eh23skoofr;Neutral
$ kmi $ ung $ ugaz - kinder morgan 's elba island terminal set first lng export shipment http : //t.co/vklnkfik5b;Neutral
$ pe $ pxd - parsley willing cut oil production 20 % deal reached , ceo say http : //t.co/ovttr0x0d0;Neutral
$ xom $ $ ceo - guyana aim agreement exxon pricing first oil export http : //t.co/yvp8pumrtp;Neutral
bp plan deep cut carbon emission 2050 , setting one oil sector 's ambitious target , partвђ¦ http : //t.co/3ace3mztvw;Neutral
brasileiro petrobras : petrobras oil production april # stock # marketscreenerвђ¦ http : //t.co/5eytjr9im7;Neutral
puco accepts result dominion energy ohio 's natural gas supply auction # stock # marketscreenerвђ¦ http : //t.co/91trlb6bef;Neutral
core gold temporarily suspends operation dynasty goldfield http : //t.co/cxylvlnq8r;Neutral
$ xom - exxon beaumont cut run rate product demand improves http : //t.co/hoe7fbc87y;Neutral
bank america said 's seen fierce demand emergency rescue loan current application already accoвђ¦ http : //t.co/pzyt36lsco;Neutral
europcar nears rescue deal lender - source # economy # marketscreener http : //t.co/lyxop5y9en http : //t.co/xohoeanjbt;Neutral
disney responds data breach thousand disney+ account hacked;Bearish
disney+ account getting hacked , sold $ 3 : rpt;Bearish
hacker targeting ring camera;Bearish
hacker gained access thousand disney+ user account , selling $ 3 $ 11 , according toвђ¦ http : //t.co/wjnynp7g4w;Bearish
macyвђ™s hit malware attack , customer data stolen;Bearish
macy 's discloses data hack;Bearish
finablr : ransomware-hit travelex say ha recovered uk website # finablr # stock # marketscreener ... http : //t.co/djdq3e2hne;Bullish
`` never , ever use debit card , '' warns fraud expert ex-con artist . ( via @ cnbcmakeit ) http : //t.co/crcxjssgnt;Neutral
database aggregating 1.2 billion usersвђ™ personal information wa discovered unprotected server alleged beвђ¦ http : //t.co/ny5ysuwhnb;Neutral
iran defuses second cyberattack le week : minister;Neutral
disney+ вђhackвђ™ teach security;Neutral
dollar & bond yield slide fomc fold http : //t.co/itplhncbxg;Bearish
10y yield 15bps away time low .;Bearish
3y auction tail muted buyer demand despite unlimited fed qe http : //t.co/5jkvn4fpfl;Bearish
africa drowns debt china , imf sound alarm http : //t.co/wffzkxhllg;Bearish
illinois risk seeing credit rating cut junk http : //t.co/zxgeakbeem;Bearish
jpmorgan say bond slump , fueling return cyclicals http : //t.co/r91wzjl9da via @ business http : //t.co/ghex3dbwxa;Bearish
nigeria 's government plan raise much $ 6.9 billion multilateral lender offset impact cвђ¦ http : //t.co/ejfud1g7ww;Bearish
riskier investment , including junk bond nongovernment-backed mortgage , left behind market atteвђ¦ http : //t.co/8uivdnwl5b;Bearish
societe generale 's subadra rajappa concerned treasury yield could quickly snap back http : //t.co/tgvmttl7gdвђ¦ http : //t.co/rrreegl5tw;Bearish
south africa could fall deeper junk territory & p cut outlook assessment nationвђ™s debtвђ¦ http : //t.co/ej4julbme6;Bearish
south africa could fall deeper junk territory & p cut outlook assessment nationвђ™s debtвђ¦ http : //t.co/esbc1ks0jg;Bearish
treasury yield hold rise housing start;Bearish
global stock rally spur selloff treasury ahead benchmark debt auction http : //t.co/dqnyynisgu;Bearish
argentine bond surge investor call buenos aire ' bluff http : //t.co/8w8fnunaya http : //t.co/xvktwfvyiw;Bullish
buenos aire surrender sends argentine bond wild rally;Bullish
negative-yield bond pool decline hope global recovery soarв http : //t.co/s7ycfxlazf;Bullish
treasury yield inch higher economic data;Bullish
treasury yield pare decline january job report;Bullish
$ ard - ardagh group price $ 500m senior secured note due 2025 http : //t.co/bl4jvuqqsp;Neutral
$ bam - brookfield asset management announces proposed debt offering http : //t.co/zg400ypdk3;Neutral
$ bondx : overnight treasury market summary http : //t.co/klpw9jwgl7;Neutral
$ bondx : overnight treasury market summary http : //t.co/oldjfxtwjs;Neutral
$ bondx : overnight treasury market summary http : //t.co/qia03kx9us;Neutral
$ bondx : treasury market summary http : //t.co/a4uihxh8sk;Neutral
$ bondx : treasury market summary http : //t.co/cxrc7nhbzf;Neutral
$ bondx : treasury market summary http : //t.co/ppv9ahysbr;Neutral
$ bondx : treasury market summary http : //t.co/xhym9aud63;Neutral
$ coll : collegium pharmaceutical commences $ 125 mln offering convertible senior note due 2026 http : //t.co/1kedpsjlcd;Neutral
$ cpt - camden property trust : 4 % yield near-term debt maturity . http : //t.co/nruxuzzsbe # finance # stock # economy;Neutral
$ ivr - invesco say counterparties sold $ 3.5b pledged security http : //t.co/ou1rx5vfel;Neutral
$ mlco - melco resort finance proposes senior note offering http : //t.co/ibzwyzx7qq;Neutral
$ ncr - ncr corporation offer $ 400m senior note due 2025 http : //t.co/pn0f1e2ijl;Neutral
$ ndaq - nasdaq price 600m 0.875 % senior note http : //t.co/fpd79l4e99;Neutral
"$ nwe : northwestern provides covid-19 response update ; announces entry $ 100 million 364-day term loan http : //t.co/lfny7gphwo";Neutral
$ pfsi - pennymac 's new servicing advance financing enhance liquidity http : //t.co/7cjdt97sob;Neutral
"$ pfsi : pennymac announces new servicing advance financing ; structure enhancement completed ginnie mae allowвђ¦ http : //t.co/bfqbe7n3ah";Neutral
$ r - ryder enhances liquidity position $ 400m public bond offering http : //t.co/pr8zm0umo6;Neutral
$ rily - b. riley price upsized $ 115m offering note http : //t.co/d3pnx2m1xm;Neutral
$ spsk - islamic bond etf cover unique esg market , price.в http : //t.co/ykp5jamkcjв # investing # market # trading;Neutral
$ src - spirit realty get new term loan , boosting liquidity $ 700m http : //t.co/t6pi5ef6xi;Neutral
$ titn - titan machinery amends restates credit agreement http : //t.co/azzmdqtlwy;Neutral
$ work : slack announces $ 600.0 mln aggregate principal amount convertible senior note due 2025 private offeriвђ¦ http : //t.co/z4ql33a00t;Neutral
"10-year yield 1.649 % ; 2-year yield 1.443 % ; 30-year yield 2.126 %";Neutral
"10-year yield 1.812 % ; 2-year yield 1.606 % ; 30-year yield 2.290 %";Neutral
troubled chinese state-own firm giving bondholder stark choice $ 1.25 billion dollar bond http : //t.co/yv4zmpcj5z;Neutral
adani join indiaвђ™s dollar bond frenzy $ 1 billion sale;Neutral
airbnb terminate $ 1 billion credit facility private equity deal : source http : //t.co/y6dovo4fqq http : //t.co/jcii7rekya;Neutral
allegheny technology proposes senior note offering;Neutral
ardagh : launch $ 200 million senior secured note # ardaghsa # stock # marketscreener http : //t.co/emlrd8asvc http : //t.co/xydadi2ol5;Neutral
argentina trying restructure debt creditor , imf http : //t.co/rcsu9xozee;Neutral
& : boost liquidity $ 5 billion term-loan # att # stock # marketscreener http : //t.co/gu6e8grlu2 http : //t.co/tqhmqdhwdq;Neutral
"& support pai 's public midband auction call ; -40 %";Neutral
& take $ 5.5 billion loan boost 'financial flexibility ' http : //t.co/wtotgqfd0k http : //t.co/oh5ridf3ib;Neutral
aurora cannabis say 94 % holder c $ 230 million convertible debt opt early conversion;Neutral
aurora set early conversion price convertible bond discount friday 's http : //t.co/e6jbpj9fum;Neutral
bank indonesia : republic indonesia issue usd4.3 billion note sec-registe ... # bankindonesiaвђ¦ http : //t.co/p1fovdlj2k;Neutral
biggest australia bond rally since 2014 drive japan fund away http : //t.co/plw1wulwxp;Neutral
bond etf focused resurgence inflation;Neutral
bond investor back , even indonesia -- 2nd update # taux # marketscreener http : //t.co/su92cpoacs http : //t.co/5qo73s1lbu;Neutral
bond investor fume price talk call вђbait switchвђ™;Neutral
bond market focal point trade war rbcвђ™s schaffrik http : //t.co/pqgoowuykv http : //t.co/npcbn0u7n5;Neutral
brian chappatta trade doubt bond market ( podcast );Neutral
carlisle company extends $ 1 billion credit facility;Neutral
castor maritime : announces $ 11.0 million senior secured debt financing # castormaritime # stock # marketscreenerвђ¦ http : //t.co/pupuxx3092;Neutral
charlie mcelligott : `` bull market bond back '' http : //t.co/fm82vt9cdr;Neutral
china ready u.s. dollar bond sale # taux # marketscreener http : //t.co/mslzwetvsv http : //t.co/evvadvgs3l;Neutral
chinaвђ™s massive pile soured debt set get even bigger , giving foreign investor opportunity try tвђ¦в http : //t.co/vn3ujavj6g;Neutral
chinaвђ™s special-purpose bond fall short beijingвђ™s ambition http : //t.co/ixgxtz70ax;Neutral
citigroup analyst standing apart wall street pack predicting municipal-bond rally may beвђ¦в http : //t.co/dhcpnkuct9;Neutral
citigroup announces $ 1.5 billion redemption 2.450 % note due 2020 $ 1 billion redemption floating rate notвђ¦ http : //t.co/ltgakfbgv8;Neutral
commercial paper outstanding вђ “ measure short-term promissory note issued primarily corporation вђ “ decreaseвђ¦ http : //t.co/oldk9gvw7b;Neutral
commscope redeeming $ 100m 5 % note;Neutral
compass mineral offer $ 500m senior note due 2027;Neutral
corporate leverage time high http : //t.co/2nzy750rrg;Neutral
dozen chinese company defaulted debt obligation even beijing launched one largest state-вђ¦ http : //t.co/ukyjtlokli;Neutral
dpw reach agreement family office resolve debt previously default;Neutral
dream bond selloff `` shattering like cybertruck window '' http : //t.co/sgbzbljt28;Neutral
eskom yield fall restructure chief say debt plan day away;Neutral
external commercial borrowing double $ 50 billion two year;Neutral
foreign bondholder join lebanese debt restructuring chorus;Neutral
ghana selling longest-dated eurobond ever issued sub-saharan african governmentв http : //t.co/1qouialbs1;Neutral
ghana plan use $ 1 billion newly raised cash restructure debt power generator http : //t.co/zpnfmcqapi;Neutral
goldman sachs 's `` baby bear market '' call bond little silly http : //t.co/mobewxong9 via @ bopinion;Neutral
goldmanвђ™s вђbaby bear marketвђ™ hide mundane call bond;Neutral
hercules capital start two-part $ 120m note offering;Neutral
iheartmedia announces private offering senior secured note due 2028;Neutral
indiaвђ™s ecb-like move inject cash stokes short-term bond;Neutral
indonesia sell asia 's first 50-year dollar bond fight pandemic http : //t.co/hsbdioxrgc http : //t.co/82tvkqhuxw;Neutral
indonesia sold $ 4.3 billion bond , including one wo n't pay 50 year http : //t.co/yselwjzmli;Neutral
indonesiaвђ™s reserve jump near record bond sale;Neutral
japan considers issuing 50-year bond support yield;Neutral
junk bond scare rising : 'no one care . people buying everything ';Neutral
keurig dr pepper : refinances extend maturity # keurigdrpepper # stock # marketscreener http : //t.co/9sq4dbowgf http : //t.co/i5svmh7mw3;Neutral
landsbankinn hf . : covered bond offering result # stock # marketscreener http : //t.co/ahht83fgld http : //t.co/aqa3arfyak;Neutral
london stock exchange : notice regarding contemplated redemption note # londonstockexchange # stockвђ¦ http : //t.co/upxkzvw5er;Neutral
march 2020 yield curve update . http : //t.co/hudutywscm # trading # stock # finance;Neutral
mattel brings back aborted bond deal double offering size;Neutral
mortgage investor seek congress help guarantee mortgage-finance companiesвђ™ debt http : //t.co/tdpruwcizp;Neutral
mortgage loan rate dipped last week , refinancings dropped;Neutral
msci private note offering rise $ 500m;Neutral
msci proposes $ 250m add-on note offering;Neutral
nasdaq price 600m 0.875 % senior note;Neutral
par technology corporation announces pricing upsized $ 105 million offering convertible senior note;Neutral
qep resource completes redemption 6.8 % senior note due 2020 http : //t.co/iilyzqpudu;Neutral
roche buy back $ 2b debt;Neutral
sberbank russia : arranges issue structured bond worth rub1 bn commercial real e ... # sberbankrossiiвђ¦ http : //t.co/6hlc3fsrdf;Neutral
security federal corporation completes private placement $ 30 million subordinated note http : //t.co/fkavm3phen;Neutral
senior african propose 'standstill ' eurobond debt payment http : //t.co/zjfs6zobpg;Neutral
soaring bond yield drive state city buy back debt http : //t.co/pvbp1zx88p;Neutral
state struggling highest credit card debt ? trumpвђ™s south http : //t.co/k1hr5rj8i1 @ sibiletv http : //t.co/jfpxflnasy;Neutral
tailing , mediocre 10y auction price lowest yield record http : //t.co/twzz4gqv2k;Neutral
teva price upsized $ 2.1b debt offering;Neutral
green organic dutchman declares $ 41.7 million senior secured credit facility;Neutral
operator istanbul 's giant new airport talk chinese gulf lender refinance $ 6.2 billion ofвђ¦ http : //t.co/upzptgjicc;Neutral
u.s. treasury department set stage 20-year bond reboot start mayв http : //t.co/yoskd0yvhs;Neutral
toyota credit selling year 's first u.s. company green bond;Neutral
treasury inversion u.s. , whole world;Neutral
treasury set stage 20-year bond reboot start may;Neutral
treasury yield retreat solid bond sale underline appetite debt http : //t.co/rw9ycawyzc;Neutral
treasury yield see whipsaw trading january job report;Neutral
two key regulator holding easing wall street debt limit , leaving billion dollar locked coвђ¦ http : //t.co/5zt7kevjng;Neutral
u.s. bond tactical short . http : //t.co/pk5mo7qxt0 # investing # market # stock;Neutral
u.s. junk bond rally muted 2020 13.5 % year;Neutral
u.s. treasury liquidity mend , without fed remains fragile # economy # marketscreenerвђ¦ http : //t.co/7ln9zzhpwn;Neutral
ukdmo uk regulatory announcement : issue debt http : //t.co/nfyxknlkdm http : //t.co/kpbysxn3wz;Neutral
ukdmo uk regulatory announcement : issue debt http : //t.co/tceygrfhqn http : //t.co/cj2p2gwxsp;Neutral
virtu reprices $ 1.925b term loan , enters floating-to-fixed rate swap;Neutral
virtu reprices senior secured first lien term loan lower enters floating fixed interest rate swap http : //t.co/gcj9p0avns;Neutral
walgreens boot alliance : enters $ 500 million credit agreement # walgreensbootsalliance # stock # marketscreenerвђ¦ http : //t.co/pl5vsdcudr;Neutral
wework bond stumble new low review;Neutral
wynn resort announces private offering $ 350 million wynn resort finance senior note due 2025вђ¦ http : //t.co/apezfqka7l;Neutral
wynn , ncr deal sign yet risk returning bond market # stock # marketscreener http : //t.co/7xizve6vmr http : //t.co/umqpfrmrbo;Neutral
date set argentine debt talk , imf spokesman say;Neutral
china willing work bilaterally low-income country debt challenge - chinese official # economyвђ¦ http : //t.co/s6h9owq1zf;Neutral
fed 's bond-buying injecting hope reprieve 'fragile ' $ 18 trillion treasury market http : //t.co/1ypl8qoiqn;Neutral
u household hold $ 14 trillion debt , new record , new york federal reserve said week . http : //t.co/x7ai3mndsu;Neutral
$ ahc - a. h. belo half dividend , cut capital spending $ 1m http : //t.co/umq8vbgjaz;Bearish
$ aif - apollo tactical income fund cut dividend 9 % http : //t.co/bvblfttywk;Bearish
$ apa - apache : recently slashed dividend may never stage comeback . http : //t.co/bvepm79fiy # economy # market # stock;Bearish
"$ clr : continental resource announces suspension quarterly dividend ; global crude oil product demand ... http : //t.co/frzibbw5mg";Bearish
$ ddf - delaware investment dividend & income fund cut dividend 10 % http : //t.co/liwkftlvt9;Bearish
$ dex - delaware enhanced global dividend & income fund cut dividend 7 % http : //t.co/hsceta92wa;Bearish
http : //t.co/tdgkehqg9i '';Bearish
$ ovv - ovintiv : anticipating dividend cut . http : //t.co/ivzfrgmeej # stock # finance # trading;Bearish
boeing supplier spirit cut dividend increase liquidity;Bearish
boeing supplier spirit slash dividend due 737 max crisis;Bearish
gft technology : suspends forecast current financial year review dividend p ... # gfttechnologiesвђ¦ http : //t.co/xrg1yafxxe;Bearish
$ ael : american equity investment life increase annual cash dividend $ 0.30/share $ 0.28/share http : //t.co/xxacihgee4;Bullish
abbott lab raise quarterly dividend 12.5 % 36 cent share;Bullish
& $ say 'it ha strong cash position ' continue pay quarterly dividend . http : //t.co/vjftjhqash;Bullish
& raising quarterly dividend 52 cent share;Bullish
* & raise quarterly dividend 2 % 52 cent share;Bullish
dunkin ' brand lift dividend buyback 2020 outlook shy estimate;Bullish
first bancorp increase dividend , boost stock buyback program;Bullish
hollyfrontier raise dividend 6 % 35 cent share;Bullish
merck raise quarterly dividend 11 % 61 cent share;Bullish
new york time board raise quarterly dividend 6 cent share vs. 5 cent;Bullish
onemain plan boost dividend , pay special dividend;Bullish
six flag raise quarterly dividend penny 83 cent share;Bullish
$ ael - american equity declares $ 0.30 dividend http : //t.co/ggkzsyvcpy;Neutral
$ amcr - amcor go ex-dividend tomorrow http : //t.co/x5ir1jvze0;Neutral
$ amen - amen property declares $ 20.00 dividend http : //t.co/awuxxcynzc;Neutral
$ ari - apollo commercial real estate finance declares $ 0.46 dividend http : //t.co/apmkuiu7bx;Neutral
$ ash - ashland declares $ 0.275 dividend http : //t.co/bfiwgqz6fu;Neutral
$ awf - alliancebernstein global high income fund declares $ 0.0655 dividend http : //t.co/akkia6lv9o;Neutral
$ awk - american water work declares $ 0.50 dividend http : //t.co/y0bd5yt9lm;Neutral
$ bcc - boise cascade declares $ 0.10 dividend http : //t.co/wmgkppr0ip;Neutral
$ bcrh - blue capital reinsurance declares $ 0.57 dividend http : //t.co/uflnud1h6l;Neutral
$ beptf $ bchey - beach energy declares aud 1.00 dividend http : //t.co/mub1agcyq8;Neutral
$ bfin - bankfinancial declares $ 0.10 dividend http : //t.co/0ceqxfar7n;Neutral
$ bfin - bankfinancial go ex-dividend tomorrow http : //t.co/pwnv3vudcj;Neutral
$ blkb - blackbaud declares $ 0.12 dividend http : //t.co/cvwhsli2n0;Neutral
$ bokf - bok financial go ex-dividend tomorrow http : //t.co/gwkboapds5;Neutral
$ brx - brixmor property declares $ 0.285 dividend http : //t.co/vikjsccs4w;Neutral
$ coenf $ coeny - contact energy declares nz $ 0.16 dividend http : //t.co/gevtiaez9u;Neutral
$ csbb - csb bancorp declares $ 0.28 dividend http : //t.co/ad5f1rjpr3;Neutral
$ dhf - bny mellon high yield strategy fund declares $ 0.0215 dividend http : //t.co/ah81aiyeqb;Neutral
$ dhr - danaher corporation declares $ 0.17 dividend http : //t.co/gqrhzoccbi;Neutral
$ dswl - deswell industry go ex-dividend tomorrow http : //t.co/j9brt9z18j;Neutral
$ ead - well fargo advantage income opportunity fund declares $ 0.05902 dividend http : //t.co/ebm2yz9vwa;Neutral
$ eff - eaton vance floating-rate income plus fund declares $ 0.0850 dividend http : //t.co/62gm6crbar;Neutral
$ eft - eaton vance floating rate income trust declares $ 0.0840 dividend http : //t.co/mixzbrkoiq;Neutral
$ enx - eaton vance new york municipal bond fund declares $ 0.039 dividend http : //t.co/aqyx8fbz7d;Neutral
$ eod - well fargo advantage global dividend opportunity fund declares $ 0.14525 dividend http : //t.co/e6sslb3rhn;Neutral
$ eot - eaton vance national municipal opportunity trust declares $ 0.0717 dividend http : //t.co/kuxyjku9f1;Neutral
$ erh - well fargo advantage utility & high income fund declares $ 0.07922 dividend http : //t.co/hxxt6kfyac;Neutral
$ etx - eaton vance municipal income term trust declares $ 0.0709 dividend http : //t.co/drqms6urtb;Neutral
$ evv - eaton vance limited duration income fund declares $ 0.10 dividend http : //t.co/csbs3hnef1;Neutral
$ exp - eagle material declares $ 0.10 dividend http : //t.co/ddmfghmira;Neutral
$ fgb - first trust specialty finance & financial opportunity fund declares $ 0.135 dividend http : //t.co/n2nzfcesud;Neutral
$ fmn - federated premier municipal income fund declares $ 0.05 dividend http : //t.co/h3rt8c1gvi;Neutral
$ frg - franchise group declares $ 0.25 dividend http : //t.co/z41i1f5gwk;Neutral
$ frt - federal reit declares $ 1.05 dividend http : //t.co/zvqdw26gql;Neutral
$ ggg - graco declares $ 0.175 dividend http : //t.co/cnvqgolytt;Neutral
$ govb - gouverneur bancorp declares $ 0.17 dividend http : //t.co/zlr3d7sxnr;Neutral
$ hp - helmerich & payne : dividend safety improving , although concern remain . read : http : //t.co/vqv7ua4vnpвђ¦ http : //t.co/o2cjjbd9di;Neutral
$ int - world fuel declares $ 0.10 dividend http : //t.co/vvr9zbfg2e;Neutral
$ ipplf - inter pipeline declares cad 0.1425 dividend http : //t.co/58srq3pcmv;Neutral
$ itrn - ituran location declares $ 0.24 dividend http : //t.co/2rh15wfa9g;Neutral
$ krc - kilroy realty declares $ 0.485 dividend http : //t.co/j41snufu9y;Neutral
$ lmnx - luminex declares $ 0.09 dividend http : //t.co/goefg51eu0;Neutral
$ mcchf - mcchip resource declares c $ 0.02 dividend http : //t.co/fthfngnyzj;Neutral
$ mfd - macquarie/first trust global infrastructure/utilities dividend & income fund declares $ 0.25 dividend http : //t.co/jhzjcgjzbv;Neutral
$ mtsc - mt system declares $ 0.30 dividend http : //t.co/qrvl05it61;Neutral
$ nesrf - northern star resource declares aud 0.075 dividend http : //t.co/td3ui38ced;Neutral
$ nfbk - northfield bancorp go ex-dividend tomorrow http : //t.co/70ays5hgbl;Neutral
$ nwin - northwest indiana bancorp declares $ 0.31 dividend http : //t.co/ryavajtiuy;Neutral
$ nwxpf - newport exploration ltd. declares cad 0.01 dividend http : //t.co/pxx7qazdvr;Neutral
$ ohi - omega healthcare investor ' risky dividend strategy . read sign update : вђ¦ http : //t.co/twcbf9ygln;Neutral
$ omf - onemain holding declares $ 0.33 dividend http : //t.co/oki59e9lle;Neutral
$ pch - potlatch declares $ 0.40 dividend http : //t.co/5wdextz4ke;Neutral
$ pep - pepsico declares $ 0.955 dividend http : //t.co/eowlvxbd1t;Neutral
$ pine - alpine income property trust declares $ 0.058 dividend http : //t.co/kgz2yjin39;Neutral
$ pol - polyone declares $ 0.2025 dividend http : //t.co/gvenrbisjo;Neutral
$ pscf - invesco & p smallcap financials etf declares $ 0.47 dividend http : //t.co/yverznfdt0;Neutral
$ psec - prospect capital declares $ 0.06 dividend http : //t.co/jiz2vikzdm;Neutral
$ pvh - phillips-van heusen go ex-dividend tomorrow http : //t.co/urpn152p3w;Neutral
$ r - assessing ryder system 's dividend sustainable . http : //t.co/igyqnhmwux # trading # stock # economy;Neutral
$ rvra - riviera resource declares $ 4.25 dividend http : //t.co/oy2rlswqln;Neutral
$ shbi - shore bancshares declares $ 0.12 dividend http : //t.co/9xentm3pmm;Neutral
$ sho - sunstone hotel declares $ 0.57 dividend http : //t.co/19siquqsjj;Neutral
$ sirzf - sir royalty income fund declares cad 0.0875 dividend http : //t.co/vgtn9hulfq;Neutral
$ slb - schlumberger go ex-dividend tomorrow http : //t.co/u8kx1yoehb;Neutral
$ slca - u.s. silica holding declares $ 0.02 dividend http : //t.co/wpsnid2uj5;Neutral
$ slf - sun life financial go ex-dividend tomorrow http : //t.co/7iafk66cqr;Neutral
$ sndr - schneider national declares $ 0.065 dividend http : //t.co/efynwa1ydf;Neutral
$ sor - source capital declares $ 0.25 dividend http : //t.co/112pqyzjpo;Neutral
$ thq - tekla healthcare opportunity fund declares $ 0.1125 dividend http : //t.co/471cdakoe2;Neutral
$ txrh - texas roadhouse declares $ 0.30 dividend http : //t.co/54tms0jkfj;Neutral
$ ugi - ugi declares $ 0.325 dividend http : //t.co/pltguay6h1;Neutral
$ uslm - united state lime & mineral declares $ 5.35 dividend http : //t.co/uudxpnpkzc;Neutral
$ vam - vivaldi opp shs opportunity fund declares $ 0.11642 dividend http : //t.co/zrkg8wg3au;Neutral
$ whg - westwood increase stock buyback slashing dividendв http : //t.co/tptnpyeer3;Neutral
$ wrk - westrock declares $ 0.465 dividend http : //t.co/qyfdr7xfa1;Neutral
acorn capital investment fund : dividend reinvestment plan # acorncapitalinvestmentfund # stock # marketscreenerвђ¦ http : //t.co/ffokazylu2;Neutral
adtran declares $ 0.09 dividend;Neutral
advanced drainage system announces quarterly cash dividend;Neutral
advanced drainage system declares $ 0.09 dividend;Neutral
advanced emission solution declares $ 0.25 dividend;Neutral
amcor go ex-dividend tomorrow;Neutral
amen property declares $ 20.00 dividend;Neutral
apache declares $ 0.25 dividend;Neutral
arch coal declares $ 0.50 dividend;Neutral
bancorp 34 declares $ 0.05 dividend;Neutral
baring corporate investor declares $ 0.30 dividend;Neutral
baring participation investor declares $ 0.27 dividend;Neutral
baxter declares $ 0.22 dividend;Neutral
bgc partner declares $ 0.14 dividend;Neutral
blackrock declares $ 3.30 dividend;Neutral
boise cascade declares $ 0.10 dividend;Neutral
bok financial go ex-dividend tomorrow;Neutral
brigham mineral go ex-dividend tomorrow;Neutral
brixmor property declares $ 0.285 dividend;Neutral
chemtrade logistics income fund declares cad 0.10 dividend;Neutral
chicken soup soul entertainment series cumu perp red prfd stk declares $ 0.2031 dividend;Neutral
cineplex declares cad 0.15 dividend;Neutral
clipper realty inc. ( nyse : clpr ) go ex-dividend , pay 1.0 % yield;Neutral
clorox declares $ 1.06 dividend;Neutral
cme declares $ 0.85 dividend;Neutral
cmuv bancorp declares $ 0.08 dividend;Neutral
cnb community bancorp declares $ 0.46 dividend;Neutral
columbia property trust declares $ 0.21 dividend;Neutral
cominar real estate investment trust declares cad 0.06 dividend;Neutral
community healthcare declares $ 0.4175 dividend;Neutral
constellation brand go ex-dividend monday;Neutral
crombie reit declares $ 0.07417 dividend;Neutral
cross timber royalty trust declares $ 0.0621 dividend;Neutral
deswell industry go ex-dividend tomorrow;Neutral
digital realty trust declares $ 1.08 dividend;Neutral
digital realty trust , 5.850 % cum red pfd series k declares $ 0.365625 dividend;Neutral
digital realty trust , inc. 5.250 % pfd ser j declares $ 0.328125 dividend;Neutral
digital realty trust , inc. pfd ser g 5.875 % declares $ 0.367188 dividend;Neutral
dividend 15 split corp iia declares cad 0.10 dividend;Neutral
dividend increase : november 18-22 , 2019. read : http : //t.co/xr8xak9qrg # finance # stock # stockmarket;Neutral
dunkin ' brand group declares $ 0.4025 dividend;Neutral
eagle growth income opportunity declares $ 0.08 dividend;Neutral
eagle material declares quarterly dividend;Neutral
ebix declares $ 0.075 dividend;Neutral
estee lauder declares $ 0.48 dividend;Neutral
extended stay america go ex-dividend tomorrow;Neutral
federal reit declares $ 1.05 dividend;Neutral
federated premier municipal income fund declares $ 0.05 dividend;Neutral
financial 15 split declares cad 0.1257 dividend;Neutral
first capital declares $ 0.24 dividend;Neutral
first choice declares $ 0.25 dividend;Neutral
